用户名,评论时间,IP属地,评论分数,有用数量,短评内容
𝐴𝑙𝑜𝑛𝑠𝑜,2025-01-12 20:58:11,浙江,1星,12,爸爸是假的，圈钱是真的，戏里圈钱，电影本身也是。贾冰的导演首作，果不其然地秀了下朋友圈，但对剧本的思量实在是少得可怜。喜剧不自然、煽情不自然、演小品用力但在自己的电影里明显想收着的贾冰更不自然。另外我想问问，一路招摇撞骗最后“老艺术家”几通电话就能把事情了了，这能说得通嘛？
LilHardboy㊎㊌,2025-02-03 16:20:06,陕西,3星,0,贾冰《假爸爸》，6/10。我说贾冰你也是当上导演了，这么多大咖帮你啊。
八月槎,2025-02-04 00:36:29,内蒙古,4星,1,还不错，中间澡堂一段有点飞了，其实没必要耍宝，收着点更好，就拍个荒诞现实主义
野野风啊,2025-02-09 12:25:27,山东,1星,0,毫无感觉，演了个啥
孙晓轩,2025-02-03 15:38:25,河南,1星,0,很差不适合导演，这豆瓣的分刷的吧。
Q.Henry,2025-02-09 21:19:38,辽宁,2星,0,前半段小品水平，后半段没活硬整
橙子布丁,2025-01-12 21:40:55,江苏,4星,3,故事想法很好，贯穿全片的那首歌很洗脑，贾冰片尾和戴玉强、尹正合唱的片尾曲挺好听的!
牛油果之核,2025-02-06 11:44:12,上海,2星,0,国产片的亲情永远在人头上是对不齐颗粒度，要靠第三者才能弥补的。不是儿女穿越就是父母魂穿…看着真费劲
三宝,2025-01-12 22:18:05,河北,4星,3,男主角演技在线啊！女主角演技在线啊！
杨三疯,2025-02-05 01:07:47,河北,2星,0,昔日歌坛巨星凑不够手术费这就很假。
bear.07,2025-02-02 21:13:41,上海,2星,1,王迅🤮包贝尔🤮
Mia,2025-02-11 10:02:57,山东,2星,1,daddy issue似乎是永恒的话题，有时候儿女只有站在和父母对等的位置上，才能认识到真实的他们。
刘白,2025-02-06 22:32:54,安徽,2星,0,蛮无趣的，犹如尹正在里面是真的又姨又腻，你们内娱还是对男演员太过宽容了。
Em,2025-02-04 20:55:35,北京,2星,0,就很小品，因而乏味。
小瓣生☕️,2025-02-05 16:58:20,四川,2星,0,他选择放弃逐梦、放下拳头、也终于放开了不被认可的自己；我选择逃避过去、逃避期待、却仍是避不开与你关联的血脉；你选择打向阶级、打破规则、更要打碎强加在脑中的那枚炸弹。抽出垫在桌脚的传记，扫码阅读你本来的模样。拿起挂在一边的吉他，硬核参与我们共同的未来。也许成为父亲并没有什么条件，而被称作爸爸却足以让人负重前行。
蓉蓉酱,2025-02-02 20:55:04,广东,3星,0,还行吧 裸奔那场戏挺好笑的
oh la la,2025-02-06 16:00:44,北京,2星,0,咋现在降本增效已经让主演跻身导演行当了？演戏还没演明白呢就开始导演了，贾冰今年春节很忙碌啊，喜剧领域已经承不下了开始多栖发展啦？我觉得还是好好把演技磨砺一下吧，这天天咋咋呼呼地真叫人受不了
九段,2025-02-07 09:54:11,辽宁,2星,0,散，人物，故事，节奏皆散，下水道堵了，我一边修一边看，要不是这样，确实很难看下去
九月七,2025-01-12 21:38:37,湖南,5星,3,挺搞笑的，贾冰的实力还是在的，在搞笑的同时也给人传输正能量。
