用户名,评论时间,IP属地,评论分数,有用数量,短评内容
michel_le,2024-12-07 15:00:34,上海,5星,51,A-原来历史和真相都能被纂改，很多政治隐喻，e的勇气实在感动，终于不在玩别人的游戏，不愿承受黑暗阴影下的成功的沉重，从wizard and i到glinda and i，最后自我觉醒，拥抱自己让我怎么可能不喜欢这部，华丽程度和国内宣发预告片剪辑水平成反比，几处歌舞实在太精彩，两位主演的vocal更是惊艳，太喜欢了，本来就很喜欢这部音乐剧，看完只想知道下一部什么时候能看cynthia is amazing她的歌声不仅很有力量也可以包含那种微小的敏感徘徊，太真实又感人
末路狂花不跳崖,2024-12-10 00:55:43,广东,4星,15,哈哈前中期好看，两位女主互相看不惯的歌舞简直太甜了，舞会的戏也不错。进入奥兹国的剧情拖沓了一些，女主的黑袍在夜空中更是越来越长，结局两个女主选择两种阵营的处理也很难得，对抗重力听起来挺燃。
e,2024-11-20 23:04:20,安徽,5星,58,事实证明a妹又会唱又会演
Chiwaha,2024-12-02 22:50:07,新加坡,4星,32,A妹尽显小品天后本色，歌曲好听，故事顺畅，还不错的观影体验
Mr. Infamous,2024-12-08 23:58:31,北京,4星,9,有童话，有魔法，有歌舞，有姐妹和基佬，还有王子乔贝贝，就还是迷人的。以及头一次发现A妹这么有喜剧天赋，笑死。想着是《无敌破坏王》的逻辑，但好坏定义赤裸裸掌控在别有用心者手上，那些谎言、迷惑、恫吓、暴力就太有政的意味了，也让坏女巫的形象有了寻常但特殊的力量。Menzel、Chenoweth和《Defying Gravity》集聚片末，瞬间穿至《Glee》。“《坏东西》”里的翡翠城，铁定是《好东西》里提高视力的天堂。深夜场，字幕结束后影厅居然灯都灭了，很刺激。（第1900部美国片）
3A汽车保险公司,2024-12-02 08:22:06,美国,3星,16,Cynthia Erivo的眼神和唱腔都饱含深情和坚毅，Ariana Grande一如既往甜美动人。坏女巫被真空童话世界架空得很彻底，糖衣包裹之下一切都是失真的，底层的政治惊悚也难以令人信服。马戏之王的取舍方式也许是更合适的，如果不能够权衡两者平衡其中之一必然要放弃，这应当是一个有史诗感的故事，不应该显得这样幼稚，最终呈现的效果是令人困惑的。歌舞美轮美奂叹为观止，却撑不起那么多苍白的过场戏。切成两部分后这三小时片长冗余拖沓，并没有赋予故事任何更多的内涵。
Jasey Rae,2024-12-07 18:25:03,吉林,4星,22,杨博文每次出场我都笑得想亖🤣
激辱白男bot,2024-11-30 22:17:55,日本,5星,19,hes gay and they are lesbians their relationship will change your perspective of queerness~好爱wicked不愧是酷儿经典真的太酷儿了我看到glinda陪elphaba跳舞的时候爆哭不止😭我可怜的、被误解的elphie😭ariana的vocal真的超绝说她是同时代女歌手里第一vocalist不过分吧！以及ariana you are too good at playing a comphet lesbian i know what you are🏳️‍🌈
mills,2025-01-04 19:59:09,辽宁,3星,4,160分钟拍整个故事都绰绰有余了结果只一半，这是电影啊又不是百老汇本汇，好多歌舞就只是歌舞没有参与叙事，文戏又像肥皂剧一样拖拖拖，连结尾高潮都拖长一倍，总观感就像超长华丽舞台版的哈利波特mix疯狂动物城，好在选角是对的，ariana负责toss，cynthia负责演技，乔纳森贝利和杰夫高布伦都负责帅，oz国的政治寓言好像在照镜子
Ａｋａｎｅ,2024-12-07 16:40:02,湖北,5星,46,看哭了两次：舞会上格琳达突然理解了艾芙巴，学她跳了一支舞；艾芙巴撑开斗篷骑上扫帚唱到你们要抓的是我：“it's me！”，宣告她是西方女巫。女性间的友谊、互相支撑、帮助，非常感人，虽然格琳达前半部分表现的像个meanmean脑袋空空的金发女孩，但她突然共情了绿色皮肤的艾芙巴，在朋友们的阻拦下站在了她那一边；艾芙巴觉醒高歌，那一段我鸡皮疙瘩全起立，好像回到了十几年前第一次听到“let it go”的震撼：不论别人怎么说，我就是要坚持自我，对的就是对的，是非黑白，正义人心，不论舆论、强权如何压迫我，都不能阻碍我分毫。好想看原版舞台剧，能不能来中国演一场。期待第二部。
东东的奇妙树洞,2024-12-06 19:01:05,黑龙江,5星,10,亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了亚莉安娜一开口就秒了
Olive,2024-12-07 18:11:41,江苏,5星,42,"分成上下两部上映很有科学性，可以筛一部分刻薄且不自知的人机，""for good"" not for u"
plimsollpunk,2024-12-07 13:34:57,北京,5星,58,这么良心的音乐剧电影，到底什么老登心态的人在给差评？
谢谢你们的鱼,2024-12-08 18:14:06,北京,5星,11,毫无疑问的年度十佳，虽然情节的处理有些瑕疵，但是情感的冲击力，歌舞场面的精彩程度真的可以让你的内心“摆脱地心引力”。160分钟的电影完全不让人感到冗长，美好的姬情贯穿始终挑动心弦。另外，无声跳舞那段真的太绝了，堪称年度电影时刻。
