用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Xaviera,2025-01-09 17:28:57,北京,5星,20,大跨年的我不看点这么开心的片子活着还有什么意思！宣传层面上是爱情喜剧，但看到的却是人与人之间的真心和真情是如何被辜负和拯救的，梗密集又好玩，无论是台词还是一些人物上的细节彩蛋都看得很开心。王皓真的是看了好几部都很喜欢的一位演员，可油可憨松弛有度，正剧喜剧其实都能演；唱跳歌手舅舅和轻熟中式千金李雪琴都太好笑了，唯独金晨是一直都get不太到无论看多少部都（扶额），至于哥就……2024年度最帅男主不接受反驳！
王妃的故事,2024-12-31 19:11:17,河北,5星,54,整治渣男就得以其人之道反治其人之身，反渣小分队上大分，还有各种情急之下的名场面笑的我停不下来，这个跨年好快乐
理易封,2024-12-27 22:42:03,辽宁,2星,61,片名是烂谐音梗的100%是烂片，不能不信邪啊！苏彪这是离了大鹏玩不转了吗，这本子也太烂了，不说符不符合当下生活，就人物思维能力简直离大谱，荒谬至极，最后搞那个反转真是小品桥段，更不必说还钱段落和片尾字幕，知道是过审必须，还是让人恶心。就有几个好笑的点子，小品级别
有心打扰,2025-01-12 21:13:55,福建,3星,10,挺愉悦的观影体验，总不会有人看这片还会顾虑逻辑吧？！不就图个气氛嘛！开篇的两首闽南语歌曲贴合剧情简直满分，王耀庆的《爱你》同样效果满满，李雪琴对着法拉利回忆涌上心头，还有片尾的“自首”字幕都能设计出笑点，很有想法，哈哈哈哈。
sonnylonely,2024-12-31 15:29:06,上海,4星,11,其实这就是部啥年龄段都能乐呵看的喜剧片，一边反诈，一边还反渣呢。情侣去看那肯定甜甜蜜蜜的，不过要是带着老人孩子全家出动，也不会有啥尴尬的场面。我太喜欢柳岩和金晨的那段对手戏，以及结尾李雪琴最后跟金晨说的那句：”比起好人觉得自己有问题，更离谱的是坏人觉得自己没问题，咱们以后活得自信点“。有种一种女性之间的惺惺相惜互相治愈，温柔又有力量～
hlses0,2025-01-26 17:52:01,北京,3星,4,亲眼看着条目的导演从曾赠变成苏彪，结果在开头看见曾赠变文学策划了，不知道经历了啥但一定经历了啥。。。；孙阳真的太优秀的一张脸了，完全遭不住；说实话，跨年看应该还凑活，爆米花电影来说，观众下沉这块做得算很不错了，尴尬度可接受。
豆瓣路人己,2024-12-31 17:38:20,上海,2星,48,连一名原创编剧的首部导演长片都选了这种翻拍，中国电影的原创力好可悲啊。
了不起的花轮君,2024-12-31 15:12:45,浙江,4星,76,看到金晨和孙阳在电影中手撕骗钱渣男，有被狠狠的爽到了，两人的再次合作有种《孤注一掷》的番外，很好磕！！！还有李雪琴和王耀庆的舅舅真是点睛之笔，每一次出场都特别的好笑，和我以往看过的喜剧片不太一样，很值得一看。
隐,2024-12-31 14:32:00,北京,4星,9,很轻松可爱的爱情喜剧，金晨很适合演这类电影
心淡,2024-12-29 22:59:40,浙江,4星,6,轻松愉快，好喜欢孙阳啊
不听话的吉祥,2025-01-03 01:28:19,北京,5星,23,故事编的圆满没有大bug，台词通顺不尬，演员男帅女美，演技全员在线，符合一切跨年片的要求。北京首映式最后漫天飞舞的泡泡更是给2024画上了完美的句号。
Sean,2024-12-28 23:02:10,湖南,2星,28,辛苦小葵一个人撑起了整部戏。
pandora刀刀,2024-12-31 18:22:01,北京,4星,8,合格的爱情喜剧 各路亲朋好友用的也谨慎合缝 跨年最佳 整理整理重新出发
JoeyLu陆柏宇,2024-12-22 19:44:46,江苏,3星,6,蛮有笑料的
烂片观众室,2024-12-31 15:34:25,广东,4星,14,我宣布这是最适合跨年的电影，氛围真的太欢乐了。金晨真的好漂亮，演技这次真的也不错，当然孙阳也很帅，我们琴子就是影后候选人，简直不要太欢乐了。非常合格的商业电影，有反转有笑点，还有不要随便相信任何一个陌生人
巴伐利亞酒神,2024-12-31 15:26:09,上海,4星,10,一个“傻女孩”和两个“坏男孩”的故事。羊被狼吃，是因为善良，无条件相信别人。但羊也会成长，直到学会扮猪吃老虎。影片以一种近乎无厘头的喜感，通过一场骗局来揭开女孩成长的伤疤。骗人是不对的，可是凭什么只有好人被坏人骗，如果好人也去骗一次坏人呢？还是李雪琴那句台词说得好：相比坏人觉得自己没问题，更离谱的是好人觉得自己有问题。毕竟，片尾字幕会告诉你骗人所要付出的代价，这绝对是这部电影最让你猝不及防的一处笑点！
laden,2025-01-04 22:57:51,江苏,3星,21,春天花会开，骗子搞纯爱。
已汪销,2024-12-28 19:12:43,北京,4星,7,儒意的产品思维很成熟
帽子,2025-01-01 11:18:19,重庆,5星,22,观影提示：给电影5分钟热身时间，还你1小时爆笑、半小时治愈！剧情不多说，只说观影感受（为你保持新鲜感，但更重要的是里面金句满满，我哪能复原得过来…）—是喜剧且女性友好！苏彪导演是《热烈》的编剧，制片人里也有刚刚被好莱坞报道特刊《娱乐行业百大权力女性》收录的亚洲唯一女制片人陈祉希，两人都擅长刻画女性主题、女性群像！虽然从骗钱骗感情切入但是回归真爱，也算是跨年气氛友好！适合喜欢语言喜剧、情节反转的年轻人！
大哉乾元,2025-01-01 12:21:08,河南,4星,7,特别地道又搞笑的一部片，爱情含量不高但甜度百分百，笑着就把糖磕了
爱吃面条,2024-12-28 21:11:49,北京,4星,5,意外好看！快乐没负担，表演上乘（尤其爱我雪琴姐，自成一派了属于），最后还能整两句“大鹏式金句”点个题，我觉得值票价了。国内电影能做到“意外好看”的一年能有几部？必须鼓励！不要掰扯翻拍不翻拍，类型片不都差不多么？电影市场就是靠“差不多，还不错”的类型片撑起来的啊！老登导演的情怀救不了中国电影，反而是大鹏正在悄咪咪培养一批功底扎实的喜剧人，希望看到他大成。
🔒NANIMONO🔒,2024-12-26 00:34:26,江西,1星,79,《孤注一掷》式的骗局再次上演…
明年今日,2024-12-28 09:02:18,吉林,4星,8,冲着大鹏监制看的。非常适合跨年氛围的轻松治愈喜剧。能看出老港片的影子，但李雪琴的出现让电影有了自己独特的气质。
八卦衣衫尽,2025-01-05 01:19:16,北京,3星,14,炸裂大咔嚓：崔翠翠，内部梗真是杀疯了，很开心的跨年夜。大鹏的影片真的很懂市场，搞笑的功力越来越深厚了，不过这种懂也给人一种很精明的刻意感，双刃剑，另外骗人的人虽然都受到了惩罚，但还是觉得整体输出三观不正，我真是个生长在红旗下的女子
着迹,2024-12-27 10:50:50,广东,2星,54,翻拍很丢人吗？至少国内一众编剧、导演还是很膈应的吧，否则为什么不把原作写在海报显著位置呢。时长 114 分钟，其中有效叙事占比偏低。多少沾点心智游戏题材的边，悬疑乐趣几乎为零，还给反派降了大智，一个诈骗老手会不知道可撤销本票吗？
djfish,2024-12-31 19:37:58,北京,4星,8,看到了心心念念的“骗骗”喜欢你了，好喜欢金晨和孙阳这对CP。电影很多笑点，李雪琴演技挺不错呢。
yoyonevercry,2025-01-01 03:41:33,河南,4星,10,孙阳金晨和王皓都找到了最适合的人设，喜剧片有大鹏监制算是稳了。好笑、节奏恰当，片尾竟然有些感动。还有不得不说，李雪琴真的是天赋型选手，演得太好了，那拿捏王皓的小眼神儿呀。舅舅这次也是突破舒适区了，从霸总变骗子，竟然觉得这个赛道也蛮适合他的。（小齐的歌真的好适合跨年，给我听激动了，加入2025年演唱会心愿单。）
落木Lin,2024-12-20 22:39:48,湖南,3星,18,什么《孤注一掷2》？看简介以为是《鹦鹉杀》。导演仿佛在探索一种将短视频热梗与长电影叙事相融的拍摄模式，实际上执行得还是偏生硬略尴尬，但作为一部跨年爱情喜剧，档期属性很强，强烈推荐给纯想看个乐呵轻松跨年的。前半段主角陷入骗局实施计划时，电影以乱梗造笑料，用配乐制包袱，演员夸张表演与无厘头后期特效弥补了台词上的笨拙，但这也与后段抒情格格不入，没能达到搞怪与正经的平衡。金晨和孙阳的CP依然好磕，李雪琴和舅舅的表演有记忆点，王皓演渣男也是轻车熟路，但角色弧线拐得有点奇怪。虽说主角团是骗子，举动比较出其不意，但他们的很多行为还是费解缺逻辑，而剧情平庸的反转不足以掩盖掉这类瑕疵，越看越惑。看得出来电影想复刻《年会》的成功，无奈剧本不贴地气也不够精巧，是部解闷的轻爱情喜剧，但强娱乐性让它回味甚微。
碎金,2025-01-06 13:26:56,北京,4星,15,早就猜到的反转剧情不刻意不俗套，像是在一个平静的夜晚吃了一颗让人心潮澎湃的跳跳糖。孙阳和金晨太养眼啦，好看爱看多拍！结尾稍显拖沓，如果在男女主挥手告别处结束就更灵了。顺便，为调色打call！让影片升级了一个美学高度～
